"Table ID","Country or Area Code","Country or Area","Year","Value","Value Footnotes","Unit"
"164","31","Azerbaijan","2003","13.1000003814697","","%"
"164","48","Bahrain","2015","88","","%"
"164","48","Bahrain","2014","90","","%"
"164","48","Bahrain","2013","87","","%"
"164","48","Bahrain","2012","87","","%"
"164","48","Bahrain","2011","88","","%"
"164","48","Bahrain","2010","81","","%"
"164","48","Bahrain","2009","77","","%"
"164","48","Bahrain","2008","65","","%"
"164","48","Bahrain","2007","66","","%"
"164","48","Bahrain","2006","67","","%"
"164","48","Bahrain","2005","70","","%"
"164","48","Bahrain","2004","71","","%"
"164","48","Bahrain","2003","79","","%"
"164","48","Bahrain","2002","77","","%"
"164","48","Bahrain","2001","75","","%"
"164","48","Bahrain","2000","74","","%"
"164","48","Bahrain","1999","71","","%"
"164","48","Bahrain","1998","69","","%"
"164","48","Bahrain","1997","66","","%"
"164","48","Bahrain","1996","65","","%"
"164","48","Bahrain","1995","64","","%"
"164","48","Bahrain","1990","58","","%"
"164","50","Bangladesh","2015","2.9300000667572","3","%"
"164","56","Belgium","2013","95.5500030517578","","%"
"164","56","Belgium","2012","94.3499984741211","","%"
"164","56","Belgium","2011","97.1100006103516","","%"
"164","56","Belgium","2010","95.9199981689453","","%"
"164","56","Belgium","2009","96.6999969482422","","%"
"164","56","Belgium","2008","95.5999984741211","","%"
"164","56","Belgium","2007","97.1999969482422","","%"
"164","56","Belgium","2006","88","","%"
"164","56","Belgium","2005","74","","%"
"164","56","Belgium","2004","72.9000015258789","","%"
"164","56","Belgium","2003","71.6999969482422","","%"
"164","56","Belgium","2002","68.9000015258789","","%"
"164","56","Belgium","2001","68.5999984741211","","%"
"164","56","Belgium","2000","65","","%"
"164","56","Belgium","1999","56","","%"
"164","56","Belgium","1998","55","","%"
"164","56","Belgium","1997","53","","%"
"164","56","Belgium","1996","49","","%"
"164","56","Belgium","1995","39.7999992370605","","%"
"164","84","Belize","2010","10.5649995803833","","%"
"164","84","Belize","2000","15.1000003814697","","%"
"164","70","Bosnia and Herzegovina","2015","3.57999992370605","4","%"
"164","70","Bosnia and Herzegovina","2014","3.57999992370605","4","%"
"164","70","Bosnia and Herzegovina","2013","3.57999992370605","4","%"
"164","70","Bosnia and Herzegovina","2012","3.5699999332428","4","%"
"164","70","Bosnia and Herzegovina","2011","3.1800000667572","4","%"
"164","70","Bosnia and Herzegovina","2010","3.03999996185303","4","%"
"164","70","Bosnia and Herzegovina","2009","2.77999997138977","4","%"
"164","70","Bosnia and Herzegovina","2008","2.78999996185303","4","%"
"164","70","Bosnia and Herzegovina","2007","2.16000008583069","4","%"
"164","70","Bosnia and Herzegovina","2006","2.16000008583069","4","%"
"164","70","Bosnia and Herzegovina","2005","2.16000008583069","4","%"
"164","70","Bosnia and Herzegovina","2004","2.16000008583069","4","%"
"164","70","Bosnia and Herzegovina","2003","2.16000008583069","4","%"
"164","70","Bosnia and Herzegovina","2002","2.01999998092651","4","%"
"164","70","Bosnia and Herzegovina","2001","2.01999998092651","4","%"
"164","70","Bosnia and Herzegovina","2000","2.01999998092651","4","%"
"164","92","British Virgin Islands","2001","24.5","","%"
"164","92","British Virgin Islands","1991","17.1000003814697","","%"
"164","96","Brunei Darussalam","2011","40","","%"
"164","96","Brunei Darussalam","2004","38","","%"
"164","100","Bulgaria","2015","86.8000030517578","","%"
"164","100","Bulgaria","2014","81.879997253418","","%"
"164","100","Bulgaria","2013","81.7399978637695","","%"
"164","100","Bulgaria","2012","81.7399978637695","","%"
"164","100","Bulgaria","2011","81.7099990844727","","%"
"164","100","Bulgaria","2010","77.129997253418","","%"
"164","100","Bulgaria","2009","74.9000015258789","","%"
"164","100","Bulgaria","2008","74","","%"
"164","100","Bulgaria","2007","72.5999984741211","","%"
"164","100","Bulgaria","2006","72","","%"
"164","100","Bulgaria","2005","71.8000030517578","","%"
"164","100","Bulgaria","2004","71.8000030517578","","%"
"164","100","Bulgaria","2003","71.5","","%"
"164","100","Bulgaria","2002","70.5","","%"
"164","100","Bulgaria","2001","70.5","","%"
"164","100","Bulgaria","2000","70.1999969482422","","%"
"164","100","Bulgaria","1995","69.5999984741211","","%"
"164","108","Burundi","2015","4.5","5,6","%"
"164","108","Burundi","2014","4.5","5,6","%"
"164","108","Burundi","2013","4.5","5,6","%"
"164","108","Burundi","2012","4","5,6","%"
"164","108","Burundi","2011","4","5,6","%"
"164","132","Cabo Verde","2015","20.8999996185303","7","%"
"164","132","Cabo Verde","2014","19.7999992370605","7","%"
"164","132","Cabo Verde","2013","20.7000007629395","7","%"
"164","132","Cabo Verde","2012","19.5","7","%"
"164","132","Cabo Verde","2010","17.2999992370605","7","%"
"164","124","Canada","2009","84.3099975585938","8","%"
"164","124","Canada","2006","86.4000015258789","","%"
"164","124","Canada","2004","87.2200012207031","","%"
"164","124","Canada","1999","71.6999969482422","9","%"
"164","124","Canada","1996","69.8000030517578","9","%"
"164","124","Canada","1994","67.5","9","%"
"164","124","Canada","1991","62.4000015258789","9","%"
"164","152","Chile","2015","99.8499984741211","","%"
"164","152","Chile","2014","99.9300003051758","","%"
"164","152","Chile","2013","99.9300003051758","","%"
"164","152","Chile","2012","100","","%"
"164","152","Chile","2011","90.5878982543945","9","%"
"164","152","Chile","2010","86.9302978515625","9","%"
"164","152","Chile","2009","83.3000030517578","9","%"
"164","152","Chile","2008","82.5999984741211","9","%"
"164","152","Chile","2007","82.3000030517578","9","%"
"164","152","Chile","2006","82","9","%"
"164","152","Chile","2005","73.3000030517578","9","%"
"164","152","Chile","2004","71.5999984741211","9","%"
"164","152","Chile","2003","65.6999969482422","","%"
"164","152","Chile","2002","42.2000007629395","","%"
"164","152","Chile","2001","39.4000015258789","","%"
"164","152","Chile","2000","20.8999996185303","","%"
"164","156","China","2004","32.5499992370605","","%"
"164","156","China","2003","27.4799995422363","","%"
"164","156","China","2002","24.2800006866455","","%"
"164","156","China","2001","20.8099994659424","","%"
"164","344","China, Hong Kong Special Administrative Region","2015","93.5","","%"
"164","344","China, Hong Kong Special Administrative Region","2014","93.0999984741211","","%"
"164","344","China, Hong Kong Special Administrative Region","2013","93.4000015258789","","%"
"164","344","China, Hong Kong Special Administrative Region","2012","93.3000030517578","","%"
"164","344","China, Hong Kong Special Administrative Region","2011","93.6999969482422","","%"
"164","344","China, Hong Kong Special Administrative Region","2010","93.5999984741211","","%"
"164","344","China, Hong Kong Special Administrative Region","2009","93.2300033569336","","%"
"164","344","China, Hong Kong Special Administrative Region","2008","93.2600021362305","","%"
"164","344","China, Hong Kong Special Administrative Region","2007","93.2200012207031","","%"
"164","344","China, Hong Kong Special Administrative Region","2006","93.1699981689453","","%"
"164","344","China, Hong Kong Special Administrative Region","2005","92.9300003051758","","%"
"164","344","China, Hong Kong Special Administrative Region","2004","92.3300018310547","","%"
"164","344","China, Hong Kong Special Administrative Region","2003","94.6100006103516","","%"
"164","344","China, Hong Kong Special Administrative Region","2002","94.1999969482422","","%"
"164","344","China, Hong Kong Special Administrative Region","2001","94.8300018310547","","%"
"164","344","China, Hong Kong Special Administrative Region","2000","92.7200012207031","","%"
"164","344","China, Hong Kong Special Administrative Region","1999","91.2600021362305","","%"
"164","170","Colombia","2014","91.3000030517578","","%"
"164","170","Colombia","2013","91.1999969482422","","%"
"164","170","Colombia","2012","91.1999969482422","","%"
"164","170","Colombia","2010","89.8000030517578","","%"
"164","170","Colombia","2009","89.6999969482422","","%"
"164","170","Colombia","2008","91.5","","%"
"164","170","Colombia","2007","90.8000030517578","","%"
"164","170","Colombia","2005","72.7099990844727","","%"
"164","170","Colombia","2004","71.3399963378906","","%"
"164","170","Colombia","2003","69.9700012207031","","%"
"164","188","Costa Rica","2015","11.6899995803833","10","%"
"164","188","Costa Rica","2014","8.26000022888184","10","%"
"164","188","Costa Rica","2013","8.26000022888184","10","%"
"164","188","Costa Rica","2012","8.26000022888184","10","%"
"164","188","Costa Rica","2011","8.26000022888184","10","%"
"164","188","Costa Rica","2010","8.26000022888184","10","%"
"164","188","Costa Rica","2009","8.26000022888184","10","%"
"164","188","Costa Rica","2008","8.26000022888184","10","%"
"164","191","Croatia","2015","98.3000030517578","","%"
"164","191","Croatia","2014","98.3000030517578","","%"
"164","191","Croatia","2013","98.3000030517578","","%"
"164","191","Croatia","2012","98.3000030517578","","%"
"164","191","Croatia","2011","98.3000030517578","","%"
"164","191","Croatia","2007","22","","%"
"164","191","Croatia","2006","8.89999961853027","","%"
"164","191","Croatia","2005","8.60000038146973","","%"
"164","192","Cuba","2015","24","","%"
"164","192","Cuba","2014","24","","%"
"164","192","Cuba","2013","24","","%"
"164","192","Cuba","2012","24","","%"
"164","192","Cuba","2011","24","","%"
"164","192","Cuba","2010","24","","%"
"164","192","Cuba","2009","24","","%"
"164","192","Cuba","2008","24","","%"
"164","192","Cuba","2007","24","","%"
"164","192","Cuba","2006","24","","%"
"164","192","Cuba","2005","24","","%"
"164","192","Cuba","2004","24","","%"
"164","196","Cyprus","2005","100","","%"
"164","196","Cyprus","2004","100","","%"
"164","196","Cyprus","2003","100","","%"
"164","196","Cyprus","2002","100","","%"
"164","196","Cyprus","2001","100","","%"
"164","196","Cyprus","2000","100","","%"
"164","196","Cyprus","1999","100","","%"
"164","196","Cyprus","1998","100","","%"
"164","196","Cyprus","1997","100","","%"
"164","196","Cyprus","1996","100","","%"
"164","196","Cyprus","1995","100","","%"
"164","196","Cyprus","1994","100","","%"
"164","196","Cyprus","1993","100","","%"
"164","196","Cyprus","1992","100","","%"
"164","203","Czechia","2015","81","","%"
"164","203","Czechia","2014","80.8000030517578","","%"
"164","203","Czechia","2013","80","9","%"
"164","203","Czechia","2012","78.0999984741211","9","%"
"164","203","Czechia","2011","80.5999984741211","","%"
"164","203","Czechia","2010","79.4000015258789","","%"
"164","203","Czechia","2009","78.3000030517578","","%"
"164","203","Czechia","2008","78","","%"
"164","203","Czechia","2007","75.5","","%"
"164","203","Czechia","2006","74.4000015258789","","%"
"164","203","Czechia","2005","75.4000015258789","","%"
"164","203","Czechia","2004","73.5","9","%"
"164","203","Czechia","2003","73.0999984741211","9","%"
"164","203","Czechia","2002","72.1999969482422","9","%"
"164","203","Czechia","2001","67.5","9","%"
"164","203","Czechia","2000","66.4000015258789","9","%"
"164","208","Denmark","2014","100","9","%"
"164","208","Denmark","2013","100","","%"
"164","208","Denmark","2012","100","","%"
"164","208","Denmark","2011","100.099998474121","","%"
"164","208","Denmark","2010","100.099998474121","","%"
"164","208","Denmark","2009","100","","%"
"164","208","Denmark","2000","100","","%"
"164","212","Dominica","2005","13","","%"
"164","214","Dominican Republic","2005","12","11","%"
"164","222","El Salvador","2012","2.82999992370605","","%"
"164","222","El Salvador","2011","2.83999991416931","","%"
"164","222","El Salvador","2010","2.82999992370605","","%"
"164","222","El Salvador","2009","2.84999990463257","","%"
"164","222","El Salvador","2008","2.86999988555908","","%"
"164","222","El Salvador","2007","3.07999992370605","","%"
"164","233","Estonia","2014","87","9","%"
"164","233","Estonia","2013","87.1999969482422","9","%"
"164","233","Estonia","2012","86.8000030517578","","%"
"164","233","Estonia","2011","86.6999969482422","","%"
"164","233","Estonia","2010","86.5","","%"
"164","233","Estonia","2009","85","","%"
"164","233","Estonia","2008","85","","%"
"164","233","Estonia","2007","84","","%"
"164","233","Estonia","2006","79","","%"
"164","233","Estonia","2005","79","","%"
"164","233","Estonia","2004","74","","%"
"164","233","Estonia","2003","73","","%"
"164","233","Estonia","2002","70","9","%"
"164","233","Estonia","2001","70","9","%"
"164","233","Estonia","2000","70","9","%"
"164","246","Finland","2013","100","","%"
"164","246","Finland","2012","100","","%"
"164","246","Finland","2011","100","","%"
"164","246","Finland","2010","100","","%"
"164","246","Finland","2002","100","9","%"
"164","246","Finland","2001","100","9","%"
"164","246","Finland","2000","100","9","%"
"164","250","France","2014","100.099998474121","","%"
"164","250","France","2013","100.099998474121","","%"
"164","250","France","2012","100","","%"
"164","250","France","2011","100","","%"
"164","250","France","2010","100","","%"
"164","250","France","2004","95.8000030517578","9","%"
"164","250","France","2001","95.5999984741211","9","%"
"164","254","French Guiana","2012","68","","%"
"164","254","French Guiana","2004","44","","%"
"164","254","French Guiana","2001","27.7999992370605","","%"
"164","254","French Guiana","1998","0","","%"
"164","258","French Polynesia","2013","8","","%"
"164","258","French Polynesia","2005","5","","%"
"164","276","Germany","2013","99.9940032958984","","%"
"164","276","Germany","2012","99.9869995117188","9","%"
"164","276","Germany","2011","99.9800033569336","9","%"
"164","276","Germany","2010","99.9710006713867","","%"
"164","276","Germany","2007","99.9000015258789","","%"
"164","276","Germany","2005","97.3000030517578","","%"
"164","276","Germany","2004","97.9000015258789","","%"
"164","276","Germany","2001","97.4000015258789","","%"
"164","276","Germany","1995","88.5999984741211","","%"
"164","276","Germany","1991","87.0999984741211","","%"
"164","300","Greece","2014","92.8300018310547","","%"
"164","300","Greece","2013","92.8300018310547","","%"
"164","300","Greece","2011","88.0999984741211","","%"
"164","300","Greece","2010","87.3000030517578","","%"
"164","300","Greece","2009","87.3000030517578","","%"
"164","300","Greece","2007","85","","%"
"164","312","Guadeloupe","2012","73","","%"
"164","312","Guadeloupe","2004","38.9000015258789","","%"
"164","312","Guadeloupe","2001","40.0999984741211","","%"
"164","324","Guinea","2009","11","12","%"
"164","324","Guinea","2008","11","12","%"
"164","324","Guinea","2007","10","12","%"
"164","324","Guinea","2006","10","12","%"
"164","324","Guinea","2005","10","12","%"
"164","328","Guyana","2009","0","","%"
"164","328","Guyana","2008","0","","%"
"164","328","Guyana","2007","0","","%"
"164","328","Guyana","2006","0","","%"
"164","328","Guyana","2005","0","","%"
"164","328","Guyana","2004","0","","%"
"164","328","Guyana","2003","0","","%"
"164","328","Guyana","2002","0","","%"
"164","328","Guyana","2001","0","","%"
"164","328","Guyana","2000","0","","%"
"164","328","Guyana","1995","0","","%"
"164","328","Guyana","1990","0","","%"
"164","348","Hungary","2015","76.8130035400391","","%"
"164","348","Hungary","2014","73.8079986572266","","%"
"164","348","Hungary","2013","72.7580032348633","","%"
"164","348","Hungary","2012","72.9400024414063","","%"
"164","348","Hungary","2011","72.2590026855469","","%"
"164","348","Hungary","2010","71.7249984741211","","%"
"164","348","Hungary","2009","68.8000030517578","","%"
"164","348","Hungary","2008","67.6999969482422","","%"
"164","348","Hungary","2007","66.5","","%"
"164","348","Hungary","2006","63.4000015258789","","%"
"164","348","Hungary","2005","60.5999984741211","","%"
"164","348","Hungary","2004","72.0999984741211","9","%"
"164","348","Hungary","2003","70.0999984741211","9","%"
"164","348","Hungary","2002","66.1999969482422","9","%"
"164","348","Hungary","2001","66.0999984741211","9","%"
"164","348","Hungary","2000","63.7000007629395","9","%"
"164","348","Hungary","1999","45.9000015258789","9","%"
"164","348","Hungary","1998","43","9","%"
"164","348","Hungary","1997","41.5","9","%"
"164","348","Hungary","1996","40.2000007629395","9","%"
"164","348","Hungary","1995","39.0999984741211","9","%"
"164","348","Hungary","1994","39.9000015258789","9","%"
"164","348","Hungary","1993","39.2999992370605","9","%"
"164","348","Hungary","1992","35.2999992370605","9","%"
"164","348","Hungary","1990","39.4000015258789","9","%"
"164","352","Iceland","2010","73","","%"
"164","352","Iceland","2008","100","","%"
"164","352","Iceland","2005","96","","%"
"164","352","Iceland","2004","56","","%"
"164","352","Iceland","2003","56","","%"
"164","352","Iceland","2002","56","","%"
"164","352","Iceland","2001","39","","%"
"164","352","Iceland","2000","39","","%"
"164","352","Iceland","1999","22","","%"
"164","352","Iceland","1998","14","","%"
"164","352","Iceland","1997","10","","%"
"164","352","Iceland","1996","10","","%"
"164","352","Iceland","1995","10","","%"
"164","352","Iceland","1994","10","","%"
"164","352","Iceland","1993","6","","%"
"164","352","Iceland","1992","6","","%"
"164","352","Iceland","1991","6","","%"
"164","352","Iceland","1990","6","","%"
"164","368","Iraq","2015","27.1000003814697","","%"
"164","368","Iraq","2014","20.3999996185303","13","%"
"164","368","Iraq","2010","7","","%"
"164","372","Ireland","2014","97","9","%"
"164","372","Ireland","2013","97","9","%"
"164","372","Ireland","2011","96","9","%"
"164","376","Israel","2015","96.8000030517578","","%"
"164","376","Israel","2014","96.6999969482422","","%"
"164","376","Israel","2013","96.5999984741211","","%"
"164","376","Israel","2012","96.3000030517578","","%"
"164","376","Israel","2011","96","","%"
"164","376","Israel","2010","95.5","","%"
"164","376","Israel","2009","95","","%"
"164","376","Israel","2008","94.5","","%"
"164","376","Israel","2007","94.0999984741211","","%"
"164","376","Israel","2006","93.5","","%"
"164","376","Israel","2005","92.9000015258789","","%"
"164","376","Israel","2004","92.0999984741211","","%"
"164","376","Israel","2003","90.6999969482422","","%"
"164","376","Israel","2002","89.3000030517578","","%"
"164","376","Israel","2001","88","","%"
"164","376","Israel","2000","86.5999984741211","","%"
"164","376","Israel","1995","79.5","","%"
"164","376","Israel","1990","76.6999969482422","","%"
"164","392","Japan","2015","77.8000030517578","","%"
"164","392","Japan","2014","77.5999984741211","","%"
"164","392","Japan","2013","77","","%"
"164","392","Japan","2012","76.3000030517578","","%"
"164","392","Japan","2011","75.8000030517578","","%"
"164","392","Japan","2010","75.0999984741211","","%"
"164","392","Japan","2009","73.6999969482422","","%"
"164","392","Japan","2008","72.6999969482422","","%"
"164","392","Japan","2007","71.6999969482422","","%"
"164","392","Japan","2006","71","","%"
"164","392","Japan","2005","69.2564010620117","","%"
"164","392","Japan","2004","68.0697021484375","","%"
"164","392","Japan","2003","67","","%"
"164","392","Japan","2002","65","","%"
"164","392","Japan","2001","64","","%"
"164","392","Japan","2000","62","","%"
"164","392","Japan","1995","54","","%"
"164","392","Japan","1990","44","","%"
"164","400","Jordan","2015","62.0999984741211","","%"
"164","400","Jordan","2014","59.7000007629395","","%"
"164","400","Jordan","2013","59.7000007629395","","%"
"164","400","Jordan","2012","59.7000007629395","","%"
"164","400","Jordan","2011","67","","%"
"164","400","Jordan","2010","65","","%"
"164","400","Jordan","2009","63","","%"
"164","400","Jordan","2008","63","","%"
"164","400","Jordan","2007","62","","%"
"164","400","Jordan","2006","60","","%"
"164","400","Jordan","2005","59","","%"
"164","398","Kazakhstan","2015","57.0999984741211","","%"
"164","398","Kazakhstan","2014","62.7000007629395","","%"
"164","398","Kazakhstan","2013","59.5","","%"
"164","398","Kazakhstan","2012","59.5999984741211","","%"
"164","398","Kazakhstan","2011","60.2999992370605","","%"
"164","398","Kazakhstan","2010","51.5999984741211","","%"
"164","398","Kazakhstan","2009","51.5999984741211","","%"
"164","398","Kazakhstan","2008","52.2000007629395","","%"
"164","398","Kazakhstan","2007","45.5999984741211","","%"
"164","398","Kazakhstan","2006","54","","%"
"164","404","Kenya","2012","4.90000009536743","","%"
"164","404","Kenya","2011","4.90000009536743","","%"
"164","404","Kenya","2010","4.90000009536743","","%"
"164","404","Kenya","2009","4.90000009536743","","%"
"164","404","Kenya","2008","4.90000009536743","","%"
"164","404","Kenya","2007","4.90000009536743","","%"
"164","404","Kenya","2006","4.90000009536743","","%"
"164","404","Kenya","2005","4.90000009536743","","%"
"164","404","Kenya","2004","4.90000009536743","","%"
"164","404","Kenya","2003","4.90000009536743","","%"
"164","404","Kenya","2002","4.90000009536743","","%"
"164","404","Kenya","2001","4.90000009536743","","%"
"164","404","Kenya","2000","4.90000009536743","","%"
"164","404","Kenya","1999","4.90000009536743","","%"
"164","404","Kenya","1998","4.90000009536743","","%"
"164","404","Kenya","1997","4.90000009536743","","%"
"164","404","Kenya","1996","4.90000009536743","","%"
"164","404","Kenya","1995","4.90000009536743","","%"
"164","404","Kenya","1990","4.90000009536743","","%"
"164","414","Kuwait","2013","100","","%"
"164","414","Kuwait","2012","100","","%"
"164","414","Kuwait","2011","100","","%"
"164","414","Kuwait","2010","100","","%"
"164","414","Kuwait","2009","100","","%"
"164","414","Kuwait","2008","100","","%"
"164","414","Kuwait","2007","100","","%"
"164","414","Kuwait","2006","100","","%"
"164","414","Kuwait","2005","100","","%"
"164","414","Kuwait","2004","100","","%"
"164","414","Kuwait","2003","100","","%"
"164","414","Kuwait","2002","100","","%"
"164","414","Kuwait","2001","100","","%"
"164","414","Kuwait","2000","100","","%"
"164","428","Latvia","2013","100","","%"
"164","428","Latvia","2012","100","","%"
"164","428","Latvia","2011","100","","%"
"164","428","Latvia","2010","100","","%"
"164","428","Latvia","2009","100","","%"
"164","428","Latvia","2008","100","","%"
"164","428","Latvia","2007","100","","%"
"164","428","Latvia","2006","66.9000015258789","","%"
"164","428","Latvia","2005","67.5999984741211","","%"
"164","428","Latvia","2004","68.0999984741211","","%"
"164","428","Latvia","2003","72.4000015258789","","%"
"164","428","Latvia","2002","67.4000015258789","","%"
"164","438","Liechtenstein","2015","98.6999969482422","","%"
"164","440","Lithuania","2015","76.6579971313477","","%"
"164","440","Lithuania","2014","75.4140014648438","","%"
"164","440","Lithuania","2013","74.1829986572266","","%"
"164","440","Lithuania","2012","74.0719985961914","","%"
"164","442","Luxembourg","2015","98.5","","%"
"164","442","Luxembourg","2014","99","","%"
"164","442","Luxembourg","2013","100","","%"
"164","442","Luxembourg","2012","100","","%"
"164","442","Luxembourg","2011","100","","%"
"164","442","Luxembourg","2010","98.6999969482422","","%"
"164","442","Luxembourg","2003","100","9","%"
"164","442","Luxembourg","1999","100","","%"
"164","442","Luxembourg","1995","100","","%"
"164","442","Luxembourg","1994","100","","%"
"164","450","Madagascar","2005","0","14","%"
"164","450","Madagascar","2004","0","14","%"
"164","450","Madagascar","2003","0","14","%"
"164","450","Madagascar","2002","0","14","%"
"164","450","Madagascar","2001","0","14","%"
"164","450","Madagascar","2000","0","14","%"
"164","450","Madagascar","1999","0","14","%"
"164","450","Madagascar","1995","0","14","%"
"164","450","Madagascar","1990","0","14","%"
"164","458","Malaysia","2015","77.7344818115234","15","%"
"164","458","Malaysia","2014","76.6273803710938","15","%"
"164","458","Malaysia","2013","75.1092987060547","15","%"
"164","458","Malaysia","2012","73.6999969482422","15","%"
"164","458","Malaysia","2011","72.5","15","%"
"164","458","Malaysia","2010","73.6999969482422","15","%"
"164","458","Malaysia","2009","73.0999984741211","15","%"
"164","458","Malaysia","2008","69.3000030517578","15","%"
"164","458","Malaysia","2007","66.1999969482422","15","%"
"164","462","Maldives","2012","50","","%"
"164","462","Maldives","2011","50","","%"
"164","462","Maldives","2010","47","","%"
"164","462","Maldives","2009","41","","%"
"164","462","Maldives","2008","38","","%"
"164","462","Maldives","2007","35","","%"
"164","462","Maldives","2006","35","","%"
"164","462","Maldives","2005","35","","%"
"164","462","Maldives","2004","35","","%"
"164","462","Maldives","2003","35","","%"
"164","462","Maldives","2002","35","","%"
"164","462","Maldives","2001","35","","%"
"164","466","Mali","2015","23.2000007629395","","%"
"164","466","Mali","2013","23.1000003814697","","%"
"164","466","Mali","2009","14","","%"
"164","470","Malta","2015","100","","%"
"164","470","Malta","2014","100","","%"
"164","470","Malta","2013","100","","%"
"164","470","Malta","2012","100","","%"
"164","470","Malta","2011","100","","%"
"164","470","Malta","2010","20.7299995422363","","%"
"164","470","Malta","2009","23.3999996185303","","%"
"164","470","Malta","2008","16.5","","%"
"164","470","Malta","2007","10.1000003814697","","%"
"164","470","Malta","2006","11","","%"
"164","470","Malta","2005","15","","%"
"164","470","Malta","2004","15.1000003814697","","%"
"164","470","Malta","2003","18","","%"
"164","470","Malta","2002","17.7000007629395","","%"
"164","470","Malta","2001","15.8999996185303","","%"
"164","470","Malta","2000","15.8000001907349","","%"
"164","470","Malta","1999","13","","%"
"164","470","Malta","1998","13","","%"
"164","470","Malta","1997","13","","%"
"164","470","Malta","1996","13","","%"
"164","470","Malta","1995","13","","%"
"164","584","Marshall Islands","2007","0","","%"
"164","584","Marshall Islands","2006","0","","%"
